Date,Raw_Material_Usage_(kg),Production_Volume,Production_Efficiency_(%),Recycling_Efforts_(%),Packaging_Material_Usage_(kg),Energy_Consumption_(kWh),Transportation_Waste_(kg),End_of_Life_Waste_(kg),Sell_In_Quantity,Sell_Out_Quantity,Inflation_Rate,Disposable_Income,Sell_Out_to_Sell_In_Ratio,Profit
11/10/1964,827,4774,73.3290131,29.03878296,145,45434,56,765,301.124242,239.6381402,0.041449279,64474,0.8,125
11/11/1964,741,3394,83.3867987,48.34731614,109,33377,55,968,367.3400439,162.3863713,0.041449279,64474,0.44,227.2727273
11/12/1964,925,1696,82.69700371,33.06053765,88,35556,59,803,548.6452158,326.3493094,0.041449279,64474,0.59,169.4915254
11/13/1964,866,3287,82.12440038,16.98887635,120,44841,45,742,651.1220521,422.5198788,0.041449279,64474,0.65,153.8461538
11/14/1964,794,2386,82.16817945,13.59086908,118,26956,56,672,419.3667454,184.4583053,0.041449279,64474,0.44,227.2727273
11/15/1964,520,4696,86.25757834,43.50744042,62,18455,15,276,417.7901787,231.7553067,0.041449279,64474,0.55,181.8181818
11/16/1964,301,2585,91.5093287,17.65080346,59,12930,65,303,606.9781842,279.052308,0.041449279,64474,0.46,217.3913043
11/17/1964,748,4120,94.08520458,33.34869077,93,27813,47,985,231.7553067,105.6299697,0.041449279,64474,0.46,217.3913043
11/18/1964,399,3898,74.95166119,36.11413725,186,28086,87,533,499.7716477,146.6207042,0.041449279,64474,0.29,344.8275862
11/19/1964,364,2049,84.84375185,42.68290018,58,27060,22,813,223.8724731,94.59400273,0.041449279,64474,0.42,238.0952381
11/20/1964,223,2977,88.69417469,38.17794565,149,18160,72,766,395.7182447,288.5117083,0.041449279,64474,0.73,136.9863014
11/21/1964,792,2841,93.07261158,31.73012605,146,41648,19,139,562.8343162,282.2054415,0.041449279,64474,0.5,200
11/22/1964,343,4597,76.5720489,23.70662131,100,10878,59,189,482.4294139,107.2065364,0.041449279,64474,0.22,454.5454545
11/23/1964,110,4604,86.57438447,22.47760902,86,25806,93,439,414.6370453,357.8806436,0.041449279,64474,0.86,116.2790698
11/24/1964,915,4737,80.37200635,28.7701146,77,38277,10,934,375.2228775,220.7193397,0.041449279,64474,0.59,169.4915254
11/25/1964,749,1186,90.45647127,27.57230484,167,19447,64,763,359.4572104,165.5395048,0.041449279,64474,0.46,217.3913043
11/26/1964,355,1697,70.63286229,29.28759857,162,25395,96,837,414.6370453,269.5929078,0.041449279,64474,0.65,153.8461538
11/27/1964,429,2007,78.08500691,13.66360417,198,37167,92,399,651.1220521,80.40490232,0.041449279,64474,0.12,833.3333333
11/28/1964,463,2748,85.93780317,20.4008478,91,41883,99,581,334.232143,236.4850068,0.041449279,64474,0.71,140.8450704
11/29/1964,404,1356,83.60737023,44.80652053,172,28646,23,345,447.7449462,143.4675708,0.041449279,64474,0.32,312.5
11/30/1964,340,2755,75.75281026,22.83769618,200,26263,14,323,450.8980797,348.4212434,0.041449279,64474,0.77,129.8701299
12/1/1964,702,4651,94.40526603,46.48619366,120,49901,84,796,428.6525267,265.2197908,0.043819538,49932,0.62,161.2903226
12/2/1964,831,3080,92.78706048,27.45618682,117,19811,82,672,342.6352973,190.6715253,0.043819538,49932,0.56,178.5714286
12/3/1964,126,1776,74.67912156,10.75979971,73,15041,82,181,420.0508038,309.662026,0.043819538,49932,0.74,135.1351351
12/4/1964,604,1689,90.6685784,28.09692583,153,14157,96,437,293.8922006,141.9284286,0.043819538,49932,0.48,208.3333333
12/5/1964,820,1050,70.92793782,25.0415473,158,16285,37,401,377.0421891,369.8740866,0.043819538,49932,0.98,102.0408163
12/6/1964,370,2477,87.69459622,42.08009959,132,32787,60,538,425.7852857,173.4680794,0.043819538,49932,0.41,243.902439
12/7/1964,147,4209,87.12859906,38.05775285,188,26403,72,703,190.6715253,111.8223983,0.043819538,49932,0.59,169.4915254
12/8/1964,757,1093,86.9070889,20.22992328,167,21259,29,590,194.9723867,179.2025613,0.043819538,49932,0.92,108.6956522
12/9/1964,343,2045,87.07949601,48.20027776,101,43445,16,736,405.7145989,209.3085916,0.043819538,49932,0.52,192.3076923
12/10/1964,712,2810,80.44445038,19.77314981,101,17680,10,458,206.4413507,167.7335974,0.043819538,49932,0.81,123.4567901
12/11/1964,592,4039,94.93198831,30.50361809,89,21780,39,588,282.4232367,117.5568802,0.043819538,49932,0.42,238.0952381
12/12/1964,823,2454,91.4929247,27.35427804,195,44994,42,357,359.8387432,245.1491039,0.043819538,49932,0.68,147.0588235
12/13/1964,820,1325,72.71882266,23.45637067,137,43238,35,605,398.5464964,259.4853088,0.043819538,49932,0.65,153.8461538
12/14/1964,928,4222,74.8105363,38.08708433,150,47939,79,881,276.6887547,268.0870318,0.043819538,49932,0.97,103.0927835
12/15/1964,396,4313,83.26644091,30.0594436,87,22875,61,113,296.7594416,292.4585801,0.043819538,49932,0.99,101.010101
12/16/1964,468,2684,93.88963753,13.81731609,171,46497,59,164,379.90943,259.4853088,0.043819538,49932,0.68,147.0588235
12/17/1964,372,3833,91.62234881,26.37615506,85,44531,88,538,226.5120375,163.4327359,0.043819538,49932,0.72,138.8888889
12/18/1964,649,3748,91.99065555,24.39601723,128,18288,39,859,398.5464964,346.9361588,0.043819538,49932,0.87,114.9425287
12/19/1964,606,4806,90.45414806,15.96887323,152,33467,62,811,316.8301284,299.6266826,0.043819538,49932,0.95,105.2631579
12/20/1964,105,2356,83.86376147,27.51865607,56,25290,32,919,375.6085686,140.4948081,0.043819538,49932,0.37,270.2702703
12/21/1964,316,3039,83.47317647,36.8615651,124,15469,74,575,341.2016768,301.060303,0.043819538,49932,0.88,113.6363636
12/22/1964,980,3235,71.10773665,24.57201372,61,15877,45,856,289.5913391,213.6094531,0.043819538,49932,0.74,135.1351351
12/23/1964,874,3234,92.21014997,19.57781814,169,22359,78,163,311.0956465,256.6180678,0.043819538,49932,0.82,121.9512195
12/24/1964,510,1061,83.99764993,10.74705082,104,46679,47,628,389.9447735,374.1749481,0.043819538,49932,0.96,104.1666667
12/25/1964,649,1854,89.50481156,10.44087525,165,33422,91,878,345.5025383,237.9810015,0.043819538,49932,0.69,144.9275362
12/26/1964,605,2928,74.93052001,20.9181083,143,24010,44,640,174.9016999,77.4155065,0.043819538,49932,0.44,227.2727273
12/27/1964,557,3927,84.57410649,10.07316628,163,48968,97,657,331.1663334,235.1137605,0.043819538,49932,0.71,140.8450704
12/28/1964,897,4213,72.83198149,12.60167985,58,35148,74,706,344.0689178,167.7335974,0.043819538,49932,0.49,204.0816327
12/29/1964,536,2742,72.98858922,18.45586486,124,35809,66,713,301.060303,279.5559957,0.043819538,49932,0.93,107.5268817
12/30/1964,429,1662,70.26665158,11.92310057,153,33349,58,482,298.1930621,236.547381,0.043819538,49932,0.79,126.5822785
12/31/1964,247,1729,72.74485069,37.86829233,56,45368,89,388,220.7775556,75.98188601,0.043819538,49932,0.34,294.1176471
1/1/1965,577,4964,90.03793068,17.69812043,98,26963,82,494,350.8193724,248.2081726,0.030214684,42984,0.71,140.8450704
1/2/1965,417,2324,76.31249627,49.45369283,140,12808,80,286,348.0460968,338.3396319,0.030214684,42984,0.97,103.0927835
1/3/1965,550,2603,79.34105782,19.50320064,118,29810,76,500,260.6879131,213.5422267,0.030214684,42984,0.82,121.9512195
1/4/1965,945,3264,94.93044607,32.57639222,190,30789,66,504,171.9430916,101.224562,0.030214684,42984,0.59,169.4915254
1/5/1965,536,4632,85.52887013,42.27261964,167,15709,100,772,324.4732536,95.67801066,0.030214684,42984,0.29,344.8275862
1/6/1965,804,3652,88.28628273,16.75324652,130,16801,74,613,220.4754159,113.7043025,0.030214684,42984,0.52,192.3076923
1/7/1965,356,3403,75.33968622,42.8068921,147,49766,61,455,400.7383345,379.938767,0.030214684,42984,0.95,105.2631579
1/8/1965,803,3424,71.89356647,47.44392073,108,18119,64,153,410.4447994,295.353859,0.030214684,42984,0.72,138.8888889
1/9/1965,644,4525,85.25331362,14.54311756,98,37901,91,717,313.3801509,162.2366268,0.030214684,42984,0.52,192.3076923
1/10/1965,270,4460,84.86987285,32.46253809,110,24784,65,494,313.3801509,144.2103349,0.030214684,42984,0.46,217.3913043
1/11/1965,848,1442,88.28136718,24.68905635,106,23864,96,130,223.2486915,185.80947,0.030214684,42984,0.83,120.4819277
1/12/1965,140,3248,80.22762799,26.70369106,124,30490,12,257,348.0460968,198.2892105,0.030214684,42984,0.57,175.4385965
1/13/1965,574,3350,87.65454064,49.05723516,141,48110,63,116,323.0866157,277.3275671,0.030214684,42984,0.86,116.2790698
1/14/1965,354,2540,87.91418237,19.98597126,102,36037,54,766,264.8478266,231.5685186,0.030214684,42984,0.87,114.9425287
1/15/1965,431,2591,73.5570768,47.66701395,118,42200,43,821,313.3801509,181.6495565,0.030214684,42984,0.58,172.4137931
1/16/1965,710,3378,78.70205524,13.06234885,57,43556,54,508,373.0055778,356.3659238,0.030214684,42984,0.96,104.1666667
1/17/1965,345,1945,76.79116897,16.32942782,166,31511,99,248,174.7163673,72.10516746,0.030214684,42984,0.41,243.902439
1/18/1965,238,1402,82.67144283,31.17426145,84,49207,83,749,392.4185075,144.2103349,0.030214684,42984,0.37,270.2702703
1/19/1965,794,3499,82.52578935,39.91305719,50,36309,19,316,413.218075,386.8719562,0.030214684,42984,0.94,106.3829787
1/20/1965,655,2231,78.58435397,40.1702547,112,38245,73,857,397.9650588,155.3034376,0.030214684,42984,0.39,256.4102564
1/21/1965,844,4780,84.5059475,40.9409602,62,37588,79,179,145.5969727,59.62542693,0.030214684,42984,0.41,243.902439
1/22/1965,716,3776,80.00742248,29.24680874,173,47867,87,682,403.5116102,249.5948104,0.030214684,42984,0.62,161.2903226
1/23/1965,757,2498,70.14871066,14.22190828,74,26842,53,292,257.9146374,180.2629186,0.030214684,42984,0.7,142.8571429
1/24/1965,330,3579,82.57343152,20.42517002,95,45170,72,478,266.2344645,174.7163673,0.030214684,42984,0.66,151.5151515
1/25/1965,291,4065,79.47444504,30.12875907,125,26016,49,260,359.1391994,228.7952429,0.030214684,42984,0.64,156.25
1/26/1965,642,1333,71.26593836,30.9214065,196,27351,69,238,379.938767,210.768951,0.030214684,42984,0.55,181.8181818
1/27/1965,562,3564,92.57427053,45.15936374,80,13627,13,901,354.9792859,138.6637836,0.030214684,42984,0.39,256.4102564
1/28/1965,489,3963,94.6368952,15.82312943,135,26841,47,115,302.2870482,180.2629186,0.030214684,42984,0.6,166.6666667
1/29/1965,304,4591,85.51299902,44.05914415,60,15114,93,571,237.1150699,88.74482148,0.030214684,42984,0.37,270.2702703
1/30/1965,546,2819,83.44806472,35.7814587,63,25073,59,238,354.9792859,298.1271347,0.030214684,42984,0.84,119.047619
1/31/1965,161,4668,90.81585935,41.21940141,141,40082,87,890,391.0318697,389.6452318,0.030214684,42984,1,100
2/1/1965,119,3534,79.44303238,38.54986684,153,37641,21,968,400.7043302,355.2803575,0.029635347,67183,0.89,112.3595506
2/2/1965,944,1827,92.77283251,36.86855081,128,43186,68,681,257.9432733,236.8535717,0.029635347,67183,0.92,108.6956522
2/3/1965,571,3151,88.47980353,20.37917041,51,46726,99,864,233.6090022,55.15768108,0.029635347,67183,0.24,416.6666667
2/4/1965,848,3507,77.29809652,46.75537622,143,40599,49,990,207.6524464,120.0490706,0.029635347,67183,0.58,172.4137931
2/5/1965,876,1728,84.78246873,37.75337829,59,40956,24,740,452.6174418,133.0273485,0.029635347,67183,0.29,344.8275862
2/6/1965,356,1827,73.21511209,44.33508304,125,31591,36,656,509.3974076,365.0140659,0.029635347,67183,0.72,138.8888889
2/7/1965,207,1721,77.87469497,19.43243908,51,30056,78,212,390.9706217,85.98109109,0.029635347,67183,0.22,454.5454545
2/8/1965,229,3793,93.55083383,19.05347394,75,10045,26,989,556.443665,152.4947653,0.029635347,67183,0.27,370.3703704
2/9/1965,230,1272,90.8390375,25.03072753,107,16918,100,621,511.0196923,223.8752938,0.029635347,67183,0.44,227.2727273
2/10/1965,832,3741,79.36047601,21.42764105,197,42777,12,706,399.0820454,68.13595898,0.029635347,67183,0.17,588.2352941
2/11/1965,303,3267,94.18296711,20.14534741,110,31677,23,449,392.5929065,279.0329749,0.029635347,67183,0.71,140.8450704
2/12/1965,235,2472,72.94629169,34.66600512,97,19477,66,806,548.3322413,137.8942027,0.029635347,67183,0.25,400
2/13/1965,626,4311,82.02677046,29.61266071,82,22121,18,349,423.4163165,382.8591981,0.029635347,67183,0.9,111.1111111
2/14/1965,427,3965,84.33811157,16.82136581,193,34246,54,405,313.1009543,147.6279111,0.029635347,67183,0.47,212.7659574
2/15/1965,907,4714,91.07248562,35.49258165,72,35675,25,698,334.1906559,58.40225055,0.029635347,67183,0.17,588.2352941
2/16/1965,525,4097,82.17058524,17.71873056,154,15028,29,454,566.1773734,279.0329749,0.029635347,67183,0.49,204.0816327
2/17/1965,422,4145,71.60705311,22.88715806,105,39191,36,385,561.3105192,407.1934691,0.029635347,67183,0.73,136.9863014
2/18/1965,594,3562,70.82460466,28.15978707,126,23263,87,686,519.131116,425.0386012,0.029635347,67183,0.82,121.9512195
2/19/1965,758,1422,70.0567666,38.89671896,63,39744,77,702,558.0659497,381.2369133,0.029635347,67183,0.68,147.0588235
2/20/1965,522,4674,74.64220313,34.49159904,62,46126,10,388,538.5985329,150.8724806,0.029635347,67183,0.28,357.1428571
2/21/1965,642,4477,73.733935,19.97390778,144,36765,43,404,403.9488996,343.9243644,0.029635347,67183,0.85,117.6470588
2/22/1965,932,4264,70.87812798,10.95978157,92,21630,38,619,441.2614486,69.75824371,0.029635347,67183,0.16,625
2/23/1965,566,3656,86.97965043,11.90927043,113,45180,84,829,389.348337,256.3209885,0.029635347,67183,0.66,151.5151515
2/24/1965,414,1797,91.64231216,15.66895448,95,34817,87,345,410.4380386,311.4786696,0.029635347,67183,0.76,131.5789474
2/25/1965,514,3551,76.86373729,45.54282653,179,47205,36,422,384.4814828,272.5438359,0.029635347,67183,0.71,140.8450704
2/26/1965,277,1018,82.39454357,26.87049092,70,30142,33,594,438.0168791,220.6307243,0.029635347,67183,0.5,200
2/27/1965,637,2039,75.83645175,18.64862604,100,37274,58,970,515.8865465,441.2614486,0.029635347,67183,0.86,116.2790698
2/28/1965,288,3088,85.19643909,26.90481913,108,46255,84,427,243.3427106,210.8970159,0.029635347,67183,0.87,114.9425287
3/1/1965,165,1946,85.0539137,27.80221995,58,28746,86,550,352.467982,228.2374638,0.021061717,47562,0.65,153.8461538
3/2/1965,647,1898,94.00171175,41.01834017,60,44978,80,417,429.0286502,286.0191002,0.021061717,47562,0.67,149.2537313
3/3/1965,846,3113,76.23101956,25.77063862,177,10747,93,463,371.2470138,206.5693501,0.021061717,47562,0.56,178.5714286
3/4/1965,981,1704,84.37577524,13.67898295,157,10538,77,314,197.9021047,166.1222046,0.021061717,47562,0.84,119.047619
3/5/1965,459,1065,75.3295607,34.67709276,198,29310,79,191,258.5728229,187.7903183,0.021061717,47562,0.73,136.9863014
3/6/1965,470,4883,85.28525561,37.60082048,63,43918,72,123,325.0217047,291.7972638,0.021061717,47562,0.9,111.1111111
3/7/1965,192,2024,90.23668755,16.46102713,124,20060,67,709,384.247882,293.2418047,0.021061717,47562,0.76,131.5789474
3/8/1965,139,1955,70.86676653,30.26727371,145,47420,44,252,365.4688502,163.2331228,0.021061717,47562,0.45,222.2222222
3/9/1965,992,4818,80.4541664,35.36386134,142,33600,37,772,352.467982,261.4619047,0.021061717,47562,0.74,135.1351351
3/10/1965,786,2393,88.52467288,27.22051555,94,27267,12,159,241.238332,176.233991,0.021061717,47562,0.73,136.9863014
3/11/1965,176,2639,79.2050637,49.28309624,66,35709,14,460,148.7877137,57.7816364,0.021061717,47562,0.39,256.4102564
3/12/1965,435,1586,89.22182717,40.31851607,83,23898,31,177,400.137832,238.3492501,0.021061717,47562,0.6,166.6666667
3/13/1965,992,1727,75.09680819,19.71658629,76,20336,74,253,418.9168639,369.8024729,0.021061717,47562,0.88,113.6363636
3/14/1965,187,1025,82.85092198,25.33595269,55,11025,73,228,392.9151275,195.0130228,0.021061717,47562,0.5,200
3/15/1965,566,3105,85.90272847,44.05427804,133,24053,71,966,213.7920547,177.6785319,0.021061717,47562,0.83,120.4819277
3/16/1965,665,4950,91.59935763,28.65716127,123,35229,31,118,375.5806366,349.5789002,0.021061717,47562,0.93,107.5268817
3/17/1965,507,1232,87.98223646,24.65904821,193,48668,86,164,208.013891,62.11525913,0.021061717,47562,0.3,333.3333333
3/18/1965,590,4188,74.61844564,28.30275782,196,18033,74,216,349.5789002,303.3535911,0.021061717,47562,0.87,114.9425287
3/19/1965,941,3115,71.81018903,40.55532277,85,20262,60,143,382.8033411,241.238332,0.021061717,47562,0.63,158.7301587
3/20/1965,176,2595,89.05565372,41.14471075,170,42323,37,742,245.5719547,111.2296501,0.021061717,47562,0.45,222.2222222
3/21/1965,393,3697,72.82554676,32.12252257,115,19947,23,270,297.5754274,170.4558274,0.021061717,47562,0.57,175.4385965
3/22/1965,414,2254,73.05393526,26.91376374,81,28244,58,250,349.5789002,164.6776637,0.021061717,47562,0.47,212.7659574
3/23/1965,231,4154,71.22233669,26.70571363,92,35498,24,723,319.2435411,65.00434094,0.021061717,47562,0.2,500
3/24/1965,364,1999,82.25931036,48.88633059,192,43460,54,997,283.1300183,195.0130228,0.021061717,47562,0.69,144.9275362
3/25/1965,199,3344,81.45475637,16.30486947,141,46891,36,534,229.6820047,176.233991,0.021061717,47562,0.77,129.8701299
3/26/1965,496,1103,94.82233735,49.4212863,127,32780,45,703,408.8050775,378.4697184,0.021061717,47562,0.93,107.5268817
3/27/1965,820,2553,88.08940347,45.78643075,186,19064,78,766,284.5745592,280.2409365,0.021061717,47562,0.98,102.0408163
3/28/1965,887,3994,81.84471941,17.25776681,109,39616,22,712,403.0269139,312.0208365,0.021061717,47562,0.77,129.8701299
3/29/1965,589,4306,78.87792273,20.25188328,185,37908,85,252,379.9142593,335.1334911,0.021061717,47562,0.88,113.6363636
3/30/1965,181,2842,93.69349655,48.56297336,81,17229,73,525,329.3553275,320.688082,0.021061717,47562,0.97,103.0927835
3/31/1965,847,3515,87.53728421,42.78804107,157,15196,81,413,304.798132,273.018232,0.021061717,47562,0.9,111.1111111
4/1/1965,830,1000,88.85702009,33.10712943,120,13007,13,516,438.1644213,402.9098127,0.038895029,74673,0.92,108.6956522
4/2/1965,436,1001,73.40895167,25.01278037,95,33741,71,137,429.7704669,426.4128851,0.038895029,74673,0.99,101.010101
4/3/1965,967,2102,92.28987262,37.85116037,192,10934,31,694,251.818633,245.1034694,0.038895029,74673,0.97,103.0927835
4/4/1965,745,2921,79.17507339,25.44306293,52,44404,11,504,226.6367697,209.8488608,0.038895029,74673,0.93,107.5268817
4/5/1965,979,2582,93.53817333,36.03489555,147,42571,11,214,352.5460861,251.818633,0.038895029,74673,0.71,140.8450704
4/6/1965,663,4054,70.77853466,15.51770861,65,32495,10,793,416.3401398,263.5701692,0.038895029,74673,0.63,158.7301587
4/7/1965,238,4535,72.20703665,12.93202752,193,10556,31,882,386.1219039,50.36372659,0.038895029,74673,0.13,769.2307692
4/8/1965,315,4245,70.2134781,22.74773204,162,37508,70,281,266.9277509,229.9943514,0.038895029,74673,0.86,116.2790698
4/9/1965,212,4736,83.14021651,48.38353532,114,20600,82,507,495.2433115,226.6367697,0.038895029,74673,0.46,217.3913043
4/10/1965,382,1635,70.25850436,23.92866315,68,15286,51,792,335.7581773,235.0307241,0.038895029,74673,0.7,142.8571429
4/11/1965,911,4586,75.0955876,48.19359522,50,49182,83,200,458.309912,397.8734401,0.038895029,74673,0.87,114.9425287
4/12/1965,366,2257,92.78609828,31.15088005,93,17643,29,786,344.1521317,292.1096142,0.038895029,74673,0.85,117.6470588
4/13/1965,969,1433,85.32994452,20.8313583,68,44646,22,409,345.8309226,176.2730431,0.038895029,74673,0.51,196.0784314
4/14/1965,936,4725,73.49813786,24.98864163,63,17357,57,865,310.576314,208.1700699,0.038895029,74673,0.67,149.2537313
4/15/1965,821,3970,81.50278498,24.6912542,156,45450,42,786,258.5337965,188.0245793,0.038895029,74673,0.73,136.9863014
4/16/1965,501,3013,86.16160361,34.77532772,138,10183,31,950,409.6249763,228.3155606,0.038895029,74673,0.56,178.5714286
4/17/1965,274,4554,89.04405642,43.8090005,120,19680,75,407,256.8550056,102.4062441,0.038895029,74673,0.4,250
4/18/1965,827,1796,75.11199689,24.70335229,111,12399,75,138,411.3037672,313.9338958,0.038895029,74673,0.76,131.5789474
4/19/1965,857,2114,71.46843495,38.22277545,80,35606,28,282,302.1823596,206.491279,0.038895029,74673,0.68,147.0588235
4/20/1965,492,3707,94.95844365,13.64936153,152,26650,49,468,308.8975231,172.9154613,0.038895029,74673,0.56,178.5714286
4/21/1965,594,3387,77.0804067,41.85388803,162,24771,48,817,347.5097135,339.1157591,0.038895029,74673,0.98,102.0408163
